"Date","Price","Open","High","Low","Vol.","Change %"
"03/15/2021","10,123.00","10,095.00","10,123.00","10,057.50","0.65K","0.00%"
"03/12/2021","10,123.00","10,123.00","10,125.00","10,057.50","1.17K","0.00%"
"03/11/2021","10,123.00","10,133.50","10,134.50","10,057.50","1.30K","-0.10%"
"03/10/2021","10,133.50","10,133.50","10,134.50","10,067.50","1.27K","0.00%"
"03/09/2021","10,133.50","10,138.00","10,139.00","10,067.50","0.93K","-0.04%"
"03/08/2021","10,138.00","10,123.00","10,139.00","10,067.21","0.58K","0.01%"
"03/05/2021","10,136.50","10,136.50","10,138.05","10,072.50","1.01K","0.00%"
"03/04/2021","10,136.50","10,140.00","10,140.00","10,075.00","1.27K","-0.03%"
"03/03/2021","10,140.00","10,143.50","10,145.75","10,081.50","0.74K","-0.03%"
"03/02/2021","10,143.50","10,143.50","10,145.05","10,082.50","0.76K","0.00%"
"03/01/2021","10,143.50","10,148.00","10,161.25","10,083.50","0.59K","-0.05%"
"02/26/2021","10,149.00","10,147.00","10,153.80","10,085.00","0.76K","0.02%"
"02/25/2021","10,147.00","10,149.00","10,149.00","10,139.00","0.86K","-0.02%"
"02/24/2021","10,149.00","10,145.00","10,151.65","10,084.50","1.27K","0.04%"
"02/23/2021","10,145.00","10,138.00","10,146.70","10,086.50","0.86K","0.07%"
"02/22/2021","10,138.00","10,140.00","10,167.00","10,070.00","0.71K","-0.02%"
"02/19/2021","10,140.00","10,144.00","10,146.00","10,070.00","0.91K","-0.04%"
"02/18/2021","10,144.00","10,292.50","10,294.00","10,070.00","1.21K","-1.44%"
"02/17/2021","10,292.50","10,293.00","10,298.80","10,070.00","1.00K","0.00%"
"02/16/2021","10,293.00","10,291.50","10,298.60","10,070.00","0.75K","0.01%"
"02/15/2021","10,291.50","10,290.50","10,299.40","10,120.90","0.55K","0.01%"
"02/12/2021","10,290.50","10,288.50","10,297.00","10,070.00","0.95K","0.02%"
"02/11/2021","10,288.50","10,292.50","10,297.15","10,070.00","1.19K","-0.04%"
