Date,Open,High,Low,Close
2023-08-07,13.3424,13.4681,13.3246,13.4411
2023-08-04,13.423,13.4772,13.3157,13.3425
2023-08-03,13.396,13.4863,13.3691,13.4051
2023-08-02,13.2716,13.423,13.2627,13.3959
2023-08-01,13.1321,13.298,13.1063,13.2804
2023-07-31,13.0295,13.1407,13.0209,13.1321
2023-07-28,13.0378,13.1927,13.0209,13.038
2023-07-27,13.0295,13.1063,12.9284,13.0551
2023-07-26,13.0295,13.0891,13.004,13.038
2023-07-25,13.0806,13.0891,12.9871,13.0378
2023-07-24,13.1407,13.2014,13.0635,13.0894
2023-07-21,13.1149,13.1927,13.0891,13.1493
2023-07-20,13.1149,13.158,13.0209,13.1236
2023-07-19,13.0465,13.1493,13.0465,13.1236
2023-07-18,13.1321,13.1407,13.0466,13.0551
2023-07-17,13.1324,13.1669,13.0979,13.1321
2023-07-14,13.1152,13.184,13.072,13.1408
2023-07-13,13.2104,13.2364,13.0806,13.1148
2023-07-12,13.3334,13.4049,13.1841,13.2103
2023-07-11,13.459,13.5136,13.3157,13.3334
2023-07-10,13.5872,13.6242,13.423,13.45
2023-07-07,13.5325,13.6428,13.4682,13.4773
2023-07-06,13.4682,13.6241,13.4591,13.5872
2023-07-05,13.414,13.5136,13.414,13.4773
2023-07-04,13.5046,13.5046,13.405,13.4231
2023-07-03,13.5321,13.5321,13.3783,13.5045
2023-06-30,13.4864,13.5871,13.441,13.4955
2023-06-29,13.4501,13.5319,13.405,13.4863
2023-06-28,13.3602,13.4955,13.3602,13.45
2023-06-27,13.414,13.441,13.3157,13.369
2023-06-26,13.4501,13.4772,13.3069,13.4231
2023-06-23,13.3601,13.4864,13.3336,13.4592
2023-06-22,13.3072,13.396,13.2627,13.3601
2023-06-21,13.3249,13.3691,13.2627,13.3156
2023-06-20,13.3068,13.3781,13.2101,13.3245
2023-06-19,13.2892,13.3157,13.2101,13.2981
2023-06-16,13.3069,13.3157,13.1927,13.2981
2023-06-15,13.2892,13.3871,13.2716,13.3068
2023-06-14,13.5318,13.541,13.2627,13.2891
2023-06-13,13.5046,13.5503,13.3248,13.5321
2023-06-12,13.5228,13.541,13.3691,13.5138
2023-06-09,13.4329,13.5503,13.3873,13.5321
2023-06-08,13.6149,13.652,13.3964,13.5321
2023-06-07,13.7658,13.8032,13.5136,13.6242
2023-06-06,13.7658,13.8032,13.5871,13.7658
2023-06-05,13.7658,13.8126,13.6059,13.7658
2023-06-02,13.7938,13.8126,13.6241,13.7658
2023-06-01,13.8221,13.8793,13.7082,13.7938
2023-05-31,13.8126,13.8506,13.7459,13.8221
2023-05-30,13.7647,13.8506,13.6614,13.8126
2023-05-29,13.7938,13.8315,13.6711,13.8124
2023-05-26,13.6706,13.8221,13.6059,13.7938
2023-05-25,13.6244,13.8027,13.5779,13.6706
2023-05-24,13.6336,13.652,13.5412,13.6244
2023-05-23,13.6336,13.6614,13.5503,13.6336
2023-05-22,13.6428,13.6614,13.5503,13.6336
2023-05-19,13.597,13.7365,13.5504,13.6428
2023-05-18,13.597,13.6428,13.5504,13.597
2023-05-17,13.5788,13.6428,13.4954,13.597
2023-05-16,13.4682,13.6152,13.4231,13.5788
2023-05-15,13.597,13.6244,13.441,13.4772
2023-05-12,13.5322,13.6428,13.4682,13.597
2023-05-11,13.3068,13.5595,13.263,13.5322
2023-05-10,13.1755,13.4319,13.1755,13.3871
2023-05-09,13.1841,13.3157,13.1841,13.2981
2023-05-08,13.2189,13.2804,13.158,13.1928
2023-05-05,13.1926,13.2892,13.1408,13.2277
2023-05-04,13.2453,13.2453,13.1235,13.1928
2023-05-03,13.2716,13.2803,13.158,13.1755
2023-05-02,13.1841,13.298,13.1841,13.2804
2023-05-01,13.2015,13.2101,13.1841,13.1928
2023-04-28,13.2188,13.3158,13.1581,13.2014
2023-04-27,13.1927,13.2276,13.1407,13.1755
2023-04-26,13.1926,13.2717,13.1065,13.2188
2023-04-25,13.1407,13.2451,13.0892,13.2275
2023-04-24,13.1414,13.2015,13.0806,13.1236
2023-04-21,13.1148,13.2276,13.0636,13.1236
2023-04-20,13.1493,13.2103,13.0635,13.0892
2023-04-19,13.1493,13.2364,13.0977,13.1581
2023-04-18,13.2014,13.2101,13.1149,13.1493
2023-04-17,13.1062,13.2276,13.0549,13.2014
2023-04-14,13.0805,13.1494,12.9959,13.0892
2023-04-13,13.2014,13.2627,13.038,13.0719
2023-04-12,13.2014,13.2716,13.1407,13.2103
2023-04-11,13.2014,13.2627,13.0384,13.2103
2023-04-10,13.1581,13.1841,13.1581,13.1755
2023-04-07,13.1666,13.2101,13.1321,13.1581
2023-04-06,13.0977,13.2189,13.0127,13.1755
2023-04-05,13.0719,13.1063,12.9539,13.0721
2023-04-04,13.0464,13.1063,12.9871,13.0551
2023-04-03,13.0045,13.1235,12.9789,13.0634
2023-03-31,13.0464,13.1667,12.962,13.021
2023-03-30,13.1321,13.1667,12.9787,13.021
2023-03-29,13.1579,13.2803,13.0635,13.1407
2023-03-28,13.2275,13.2451,13.1236,13.1408
2023-03-27,13.2014,13.3423,13.1408,13.2103
2023-03-24,13.1148,13.2363,13.0977,13.184
2023-03-23,13.2539,13.2627,13.038,13.0977
2023-03-22,13.2891,13.3157,13.1755,13.2103
2023-03-21,13.2891,13.3335,13.254,13.3068
2023-03-20,13.2628,13.3692,13.2364,13.2804
2023-03-17,13.2891,13.3157,13.1842,13.2981
2023-03-16,13.2891,13.3514,13.2189,13.2981
2023-03-15,13.1666,13.3785,13.1323,13.3245
2023-03-14,13.2014,13.2627,13.1149,13.1755
2023-03-13,13.3514,13.3514,13.1408,13.2014
2023-03-10,13.4234,13.4502,13.1928,13.2103
2023-03-09,13.4139,13.5232,13.3069,13.3871
2023-03-08,13.3156,13.5232,13.2716,13.4962
2023-03-07,13.2804,13.3514,13.2103,13.3156
2023-03-06,13.1928,13.2892,13.1841,13.2804
2023-03-03,13.2717,13.298,13.1841,13.2717
2023-03-02,13.2543,13.3069,13.1581,13.2717
2023-03-01,13.2892,13.3335,13.1494,13.2543
2023-02-28,13.3245,13.3691,13.2364,13.2892
2023-02-27,13.3245,13.3962,13.2716,13.3245
2023-02-24,13.2717,13.3873,13.2015,13.3245
2023-02-23,13.2188,13.298,13.1842,13.2717
2023-02-22,13.2101,13.298,13.1667,13.2188
2023-02-21,13.2015,13.2627,13.1495,13.2101
2023-02-20,13.1928,13.2103,13.0638,13.2015
2023-02-17,13.2015,13.2627,13.1321,13.1928
2023-02-16,13.1842,13.2276,13.0465,13.2015
2023-02-15,13.1148,13.1928,13.0209,13.1842
2023-02-14,13.1414,13.167,12.9451,13.0634
2023-02-13,12.9959,13.1928,12.9789,13.1414
2023-02-10,12.9959,13.1063,12.9619,13.0549
2023-02-09,13.021,13.0379,12.9284,12.9959
2023-02-08,13.0042,13.0549,12.8867,13.021
2023-02-07,13.0042,13.0295,12.9367,13.0042
2023-02-06,12.747,13.0468,12.7309,13.0042
2023-02-03,12.7308,12.8867,12.6824,12.7148
2023-02-02,12.6824,12.7389,12.6423,12.7227
2023-02-01,12.9709,12.9959,12.739,12.7879
2023-01-31,12.8543,12.9959,12.8043,12.9709
2023-01-30,12.7796,12.862,12.739,12.8207
2023-01-27,12.7796,12.8206,12.7148,12.7796
2023-01-26,12.747,12.7962,12.6824,12.739
2023-01-25,12.7552,12.8206,12.7148,12.7633
2023-01-24,12.9367,12.9535,12.6025,12.7879
2023-01-23,12.772,12.8206,12.7147,12.7716
2023-01-20,12.796,12.8535,12.7309,12.7633
2023-01-19,12.747,12.8454,12.6504,12.8043
2023-01-18,12.747,12.7715,12.6184,12.6584
2023-01-17,12.7308,12.7878,12.6264,12.747
2023-01-16,12.6748,12.7797,12.6184,12.7067
2023-01-13,12.6503,12.7147,12.5708,12.5947
2023-01-12,12.7308,12.7552,12.5867,12.6584
2023-01-11,12.747,12.7961,12.7066,12.7229
2023-01-10,12.7389,12.8373,12.6986,12.739
2023-01-09,12.9539,12.9705,12.7147,12.739
2023-01-06,12.8129,12.9956,12.7881,12.9201
2023-01-05,12.7633,12.92,12.7309,12.8866
2023-01-04,12.7633,12.7878,12.6824,12.7229
2023-01-03,12.7879,12.8869,12.7068,12.747
2023-01-02,12.7553,12.7553,12.7553,12.7553
2022-12-30,12.7796,12.8042,12.7147,12.7553
2022-12-29,12.8123,12.8619,12.7471,12.7553
2022-12-28,12.8784,12.8867,12.8042,12.8288
2022-12-27,12.8288,12.8867,12.8125,12.8206
2022-12-26,12.7479,12.8371,12.715,12.8207
2022-12-23,12.8206,12.8618,12.7068,12.7229
2022-12-22,12.8453,12.9033,12.7797,12.8372
2022-12-21,12.895,12.9284,12.8371,12.8535
2022-12-20,12.9283,12.9451,12.8371,12.9033
2022-12-19,12.8956,13.0465,12.8371,12.9035
2022-12-16,12.9367,13.0549,12.9117,13.021
2022-12-15,12.8288,12.9619,12.8042,12.9201
2022-12-14,13.0464,13.0549,12.7633,12.8702
2022-12-13,12.9199,13.0979,12.8454,12.8702
2022-12-12,12.895,13.004,12.8619,12.9704
2022-12-09,12.8618,12.9367,12.7961,12.9201
2022-12-08,12.9204,12.937,12.7962,12.8455
2022-12-07,12.9116,12.9703,12.8125,12.8537
2022-12-06,12.8288,12.9871,12.8043,12.9201
2022-12-05,12.8784,12.9703,12.7879,12.9116
2022-12-02,12.9955,13.0549,12.8535,12.9618
2022-12-01,12.8784,13.1842,12.8288,13.021
2022-11-30,12.8618,12.8867,12.7961,12.8372
2022-11-29,12.8618,12.92,12.8125,12.8453
2022-11-28,12.9116,12.9451,12.8371,12.9035
2022-11-25,12.8375,12.9451,12.8126,12.8537
2022-11-24,12.8453,12.9535,12.7797,12.8453
2022-11-23,12.9702,13.0295,12.8206,12.8453
2022-11-22,13.0294,13.0549,12.9451,12.9536
2022-11-21,12.9793,13.0806,12.9284,13.0041
2022-11-18,13.0124,13.0295,12.9117,12.9368
2022-11-17,12.9116,13.0979,12.8867,12.9872
2022-11-16,12.9283,13.0127,12.8785,12.9201
2022-11-15,12.9451,12.9871,12.8288,12.9368
2022-11-14,12.9618,13.072,12.8951,12.9536
2022-11-11,13.1321,13.1407,12.9117,12.9368
2022-11-10,13.2275,13.298,13.0379,13.0636
2022-11-09,13.2275,13.2803,13.1494,13.2363
2022-11-08,13.2188,13.3157,13.1753,13.2103
2022-11-07,13.3518,13.396,13.1841,13.2277
2022-11-04,13.6152,13.6244,13.2892,13.2981
2022-11-03,13.4319,13.6244,13.3781,13.6152
2022-11-02,13.3601,13.441,13.3424,13.3871
2022-11-01,13.4139,13.4772,13.3157,13.4231
2022-10-31,13.3692,13.4954,13.3248,13.4592
2022-10-28,13.2891,13.405,13.254,13.3692
2022-10-27,13.2539,13.3513,13.2276,13.2715
2022-10-26,13.4139,13.4954,13.2276,13.2451
2022-10-25,13.5788,13.6152,13.3602,13.4772
2022-10-24,13.4319,13.6152,13.3781,13.4955
2022-10-21,13.4234,13.6244,13.3781,13.4411
